==================== Cache Size: 16 ====================
WARNING:tensorflow:From C:\Users\DELL\AppData\Roaming\Python\Python37\site-packages\tensorflow\python\training\rmsprop.py:192: calling Ones.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2021-12-04 11:58:02.079230: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'nvcuda.dll'; dlerror: nvcuda.dll not found
2021-12-04 11:58:02.079683: W tensorflow/stream_executor/cuda/cuda_driver.cc:269] failed call to cuInit: UNKNOWN ERROR (303)
2021-12-04 11:58:02.085999: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:169] retrieving CUDA diagnostic information for host: DESKTOP-T8VMCAN
2021-12-04 11:58:02.086579: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:176] hostname: DESKTOP-T8VMCAN
2021-12-04 11:58:02.087962: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
-------------------- DQN --------------------
Agent=DQN, Size=16, Episode=60: Accesses=29696, Hits=952, MissRate=0.032058
Agent=DQN, Size=16, Episode=61: Accesses=29696, Hits=911, MissRate=0.030678
Agent=DQN, Size=16, Episode=62: Accesses=29696, Hits=914, MissRate=0.030779
Agent=DQN, Size=16, Episode=63: Accesses=29696, Hits=942, MissRate=0.031721
Agent=DQN, Size=16, Episode=64: Accesses=29696, Hits=929, MissRate=0.031284
Agent=DQN, Size=16, Episode=65: Accesses=29696, Hits=901, MissRate=0.030341
Agent=DQN, Size=16, Episode=66: Accesses=29696, Hits=913, MissRate=0.030745
Agent=DQN, Size=16, Episode=67: Accesses=29696, Hits=906, MissRate=0.030509
Agent=DQN, Size=16, Episode=68: Accesses=29696, Hits=931, MissRate=0.031351
Agent=DQN, Size=16, Episode=69: Accesses=29696, Hits=960, MissRate=0.032328
Agent=DQN, Size=16, Episode=70: Accesses=29696, Hits=928, MissRate=0.031250
Agent=DQN, Size=16, Episode=71: Accesses=29696, Hits=903, MissRate=0.030408
Agent=DQN, Size=16, Episode=72: Accesses=29696, Hits=963, MissRate=0.032429
Agent=DQN, Size=16, Episode=73: Accesses=29696, Hits=975, MissRate=0.032833
Agent=DQN, Size=16, Episode=74: Accesses=29696, Hits=916, MissRate=0.030846
Agent=DQN, Size=16, Episode=75: Accesses=29696, Hits=969, MissRate=0.032631
Agent=DQN, Size=16, Episode=76: Accesses=29696, Hits=947, MissRate=0.031890
Agent=DQN, Size=16, Episode=77: Accesses=29696, Hits=913, MissRate=0.030745
Agent=DQN, Size=16, Episode=78: Accesses=29696, Hits=956, MissRate=0.032193
Agent=DQN, Size=16, Episode=79: Accesses=29696, Hits=902, MissRate=0.030374
Agent=DQN, Size=16, Episode=80: Accesses=29696, Hits=930, MissRate=0.031317
Agent=DQN, Size=16, Episode=81: Accesses=29696, Hits=936, MissRate=0.031519
Agent=DQN, Size=16, Episode=82: Accesses=29696, Hits=964, MissRate=0.032462
Agent=DQN, Size=16, Episode=83: Accesses=29696, Hits=921, MissRate=0.031014
Agent=DQN, Size=16, Episode=84: Accesses=29696, Hits=927, MissRate=0.031216
Agent=DQN, Size=16, Episode=85: Accesses=29696, Hits=970, MissRate=0.032664
Agent=DQN, Size=16, Episode=86: Accesses=29696, Hits=960, MissRate=0.032328
Agent=DQN, Size=16, Episode=87: Accesses=29696, Hits=968, MissRate=0.032597
Agent=DQN, Size=16, Episode=88: Accesses=29696, Hits=984, MissRate=0.033136
Agent=DQN, Size=16, Episode=89: Accesses=29696, Hits=966, MissRate=0.032530
Agent=DQN, Size=16, Episode=90: Accesses=29696, Hits=980, MissRate=0.033001
Agent=DQN, Size=16, Episode=91: Accesses=29696, Hits=964, MissRate=0.032462
Agent=DQN, Size=16, Episode=92: Accesses=29696, Hits=978, MissRate=0.032934
Agent=DQN, Size=16, Episode=93: Accesses=29696, Hits=984, MissRate=0.033136
Agent=DQN, Size=16, Episode=94: Accesses=29696, Hits=1020, MissRate=0.034348
Agent=DQN, Size=16, Episode=95: Accesses=29696, Hits=958, MissRate=0.032260
Agent=DQN, Size=16, Episode=96: Accesses=29696, Hits=967, MissRate=0.032563
Agent=DQN, Size=16, Episode=97: Accesses=29696, Hits=949, MissRate=0.031957
Agent=DQN, Size=16, Episode=98: Accesses=29696, Hits=960, MissRate=0.032328
Agent=DQN, Size=16, Episode=99: Accesses=29696, Hits=993, MissRate=0.033439
Agent=DQN, Size=16: Mean=0.030810, Median=0.030627, Max=0.034348, Min=0.028657
-------------------- Random --------------------
Agent=Random, Size=16, Episode=0: Accesses=29696, Hits=1095, MissRate=0.036874
Agent=Random, Size=16, Episode=1: Accesses=29696, Hits=1074, MissRate=0.036166
Agent=Random, Size=16, Episode=2: Accesses=29696, Hits=1099, MissRate=0.037008
Agent=Random, Size=16, Episode=3: Accesses=29696, Hits=1106, MissRate=0.037244
Agent=Random, Size=16, Episode=4: Accesses=29696, Hits=1074, MissRate=0.036166
Agent=Random, Size=16, Episode=5: Accesses=29696, Hits=1086, MissRate=0.036571
Agent=Random, Size=16, Episode=6: Accesses=29696, Hits=1093, MissRate=0.036806
Agent=Random, Size=16, Episode=7: Accesses=29696, Hits=1063, MissRate=0.035796
Agent=Random, Size=16, Episode=8: Accesses=29696, Hits=1058, MissRate=0.035628
Agent=Random, Size=16, Episode=9: Accesses=29696, Hits=1105, MissRate=0.037210
Agent=Random, Size=16, Episode=10: Accesses=29696, Hits=1060, MissRate=0.035695
Agent=Random, Size=16, Episode=11: Accesses=29696, Hits=1102, MissRate=0.037109
Agent=Random, Size=16, Episode=12: Accesses=29696, Hits=1101, MissRate=0.037076
Agent=Random, Size=16, Episode=13: Accesses=29696, Hits=1105, MissRate=0.037210
Agent=Random, Size=16, Episode=14: Accesses=29696, Hits=1093, MissRate=0.036806
Agent=Random, Size=16, Episode=15: Accesses=29696, Hits=1110, MissRate=0.037379
Agent=Random, Size=16, Episode=16: Accesses=29696, Hits=1113, MissRate=0.037480
Agent=Random, Size=16, Episode=17: Accesses=29696, Hits=1082, MissRate=0.036436
Agent=Random, Size=16, Episode=18: Accesses=29696, Hits=1131, MissRate=0.038086
Agent=Random, Size=16, Episode=19: Accesses=29696, Hits=1072, MissRate=0.036099
Agent=Random, Size=16: Mean=0.036742, Median=0.036840, Max=0.038086, Min=0.035628
-------------------- LRU --------------------
Agent=LRU, Size=16, Episode=0: Accesses=29696, Hits=772, MissRate=0.025997
Agent=LRU, Size=16: Mean=0.025997, Median=0.025997, Max=0.025997, Min=0.025997
-------------------- LFU --------------------
Agent=LFU, Size=16, Episode=0: Accesses=29696, Hits=10124, MissRate=0.340921
Agent=LFU, Size=16: Mean=0.340921, Median=0.340921, Max=0.340921, Min=0.340921
-------------------- MRU --------------------
Agent=MRU, Size=16, Episode=0: Accesses=29696, Hits=18573, MissRate=0.625438
Agent=MRU, Size=16: Mean=0.625438, Median=0.625438, Max=0.625438, Min=0.625438
==================== Cache Size: 32 ====================
-------------------- DQN --------------------
Agent=DQN, Size=32, Episode=0: Accesses=29696, Hits=833, MissRate=0.028051
Agent=DQN, Size=32, Episode=1: Accesses=29696, Hits=826, MissRate=0.027815
Agent=DQN, Size=32, Episode=2: Accesses=29696, Hits=845, MissRate=0.028455
Agent=DQN, Size=32, Episode=3: Accesses=29696, Hits=829, MissRate=0.027916
Agent=DQN, Size=32, Episode=4: Accesses=29696, Hits=838, MissRate=0.028219
Agent=DQN, Size=32, Episode=5: Accesses=29696, Hits=842, MissRate=0.028354
Agent=DQN, Size=32, Episode=6: Accesses=29696, Hits=867, MissRate=0.029196
Agent=DQN, Size=32, Episode=7: Accesses=29696, Hits=840, MissRate=0.028287
Agent=DQN, Size=32, Episode=8: Accesses=29696, Hits=844, MissRate=0.028421
Agent=DQN, Size=32, Episode=9: Accesses=29696, Hits=831, MissRate=0.027984
Agent=DQN, Size=32, Episode=10: Accesses=29696, Hits=848, MissRate=0.028556
Agent=DQN, Size=32, Episode=11: Accesses=29696, Hits=837, MissRate=0.028186
Agent=DQN, Size=32, Episode=12: Accesses=29696, Hits=847, MissRate=0.028522
Agent=DQN, Size=32, Episode=13: Accesses=29696, Hits=840, MissRate=0.028287
Agent=DQN, Size=32, Episode=14: Accesses=29696, Hits=848, MissRate=0.028556
Agent=DQN, Size=32, Episode=15: Accesses=29696, Hits=835, MissRate=0.028118
Agent=DQN, Size=32, Episode=16: Accesses=29696, Hits=851, MissRate=0.028657
Agent=DQN, Size=32, Episode=17: Accesses=29696, Hits=843, MissRate=0.028388
Agent=DQN, Size=32, Episode=18: Accesses=29696, Hits=828, MissRate=0.027883
Agent=DQN, Size=32, Episode=19: Accesses=29696, Hits=844, MissRate=0.028421
Agent=DQN, Size=32, Episode=20: Accesses=29696, Hits=858, MissRate=0.028893
Agent=DQN, Size=32, Episode=21: Accesses=29696, Hits=864, MissRate=0.029095
Agent=DQN, Size=32, Episode=22: Accesses=29696, Hits=863, MissRate=0.029061
Agent=DQN, Size=32, Episode=23: Accesses=29696, Hits=854, MissRate=0.028758
